YEAR,PRECTOT,WS2M,T2MDEW,RH2M,T2M_MAX,T2M_MIN,T2M,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN,TS,Productivite (kg/ha),Production (t),surface (ha),Coeff_prod
1999,0.45,1.71,7.86,68.77,19.29,8.72,13.51,40.97,21.89,14.37,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.09,1.84,6.6,70.39,18.99,4.47,11.91,41.08,29.88,12.77,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.3,1.78,10.45,75.57,22.12,8.06,14.93,41.22,29.3,15.56,1800.0,36000.0,36000.0,0.7142857142857143
1999,5.59,0.92,13.4,81.8,21.15,12.67,16.5,41.33,17.75,16.71,1800.0,36000.0,36000.0,0.7142857142857143
1999,7.81,1.01,13.18,80.22,21.74,11.76,16.58,41.44,13.86,16.95,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.91,1.6,13.12,79.36,22.53,11.45,16.71,41.54,26.53,17.25,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.07,1.97,11.81,74.74,22.48,11.18,16.3,41.65,31.25,16.83,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.02,1.82,10.91,72.4,22.61,10.35,15.88,41.72,31.5,16.46,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.0,1.47,9.98,70.09,22.32,9.79,15.43,41.83,31.64,16.04,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.0,1.19,11.59,73.52,23.67,9.86,16.38,41.94,31.0,16.93,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.23,1.18,13.39,73.25,24.77,11.33,18.31,42.01,28.01,18.31,1800.0,36000.0,36000.0,0.7142857142857143
1999,7.86,0.88,14.75,79.73,23.7,13.71,18.31,42.12,20.81,18.46,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.28,1.19,14.46,76.7,24.45,12.95,18.62,42.19,26.82,18.63,1800.0,36000.0,36000.0,0.7142857142857143
1999,2.18,1.17,13.49,73.71,23.89,12.48,18.26,42.3,23.8,17.9,1800.0,36000.0,36000.0,0.7142857142857143
1999,3.63,1.02,12.38,73.22,22.06,11.41,17.21,42.37,20.99,16.85,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.79,1.21,11.29,68.82,22.39,10.92,17.06,42.44,20.74,16.35,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.02,1.31,12.43,71.48,24.36,10.3,17.69,42.52,20.59,17.35,1800.0,36000.0,36000.0,0.7142857142857143
1999,6.74,1.18,13.67,79.03,22.53,13.04,17.33,42.62,15.66,17.05,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.47,1.59,12.39,73.95,22.58,10.68,17.07,42.7,23.69,16.99,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.19,0.88,12.17,71.34,23.98,11.65,17.4,42.73,33.37,17.97,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.05,1.3,13.16,72.0,25.78,11.53,18.3,42.8,33.3,18.75,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.0,1.84,12.44,70.35,26.19,10.82,18.01,42.88,31.54,18.48,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.0,2.26,13.65,73.4,25.75,11.67,18.55,42.95,30.35,18.91,1800.0,36000.0,36000.0,0.7142857142857143
1999,4.34,1.73,16.25,78.38,26.92,13.48,20.23,43.02,16.63,20.63,1800.0,36000.0,36000.0,0.7142857142857143
1999,19.5,1.73,17.63,90.26,23.21,16.33,19.27,43.06,11.16,19.21,1800.0,36000.0,36000.0,0.7142857142857143
1999,1.72,1.48,15.33,75.63,24.96,14.65,19.75,43.13,27.22,19.47,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.16,1.07,14.4,64.5,27.69,13.06,21.39,43.16,29.88,20.62,1800.0,36000.0,36000.0,0.7142857142857143
1999,2.4,1.19,15.51,77.55,25.01,14.76,19.58,43.2,16.81,19.57,1800.0,36000.0,36000.0,0.7142857142857143
1999,9.84,2.2,13.85,81.75,22.29,12.21,17.13,43.27,19.73,17.58,1800.0,36000.0,36000.0,0.7142857142857143
1999,17.8,1.53,17.1,87.38,25.19,13.68,19.42,43.31,13.39,19.64,1800.0,36000.0,36000.0,0.7142857142857143
1999,2.18,1.27,17.46,83.79,25.47,17.07,20.31,43.34,21.82,20.54,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.45,1.84,15.21,84.38,20.71,15.44,17.86,43.38,20.05,17.92,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.26,1.52,15.34,79.06,24.56,13.33,19.09,43.42,26.86,19.61,1800.0,36000.0,36000.0,0.7142857142857143
1999,6.76,2.29,15.52,80.34,24.17,14.7,19.04,43.45,13.36,19.39,1800.0,36000.0,36000.0,0.7142857142857143
1999,25.6,1.93,16.15,91.94,20.78,15.07,17.51,43.49,17.21,17.41,1800.0,36000.0,36000.0,0.7142857142857143
1999,4.68,2.0,15.67,83.6,22.94,14.95,18.48,43.52,17.68,18.82,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.15,2.46,14.18,74.29,23.94,14.18,18.85,43.52,28.48,18.97,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.0,1.87,13.02,71.6,24.11,12.72,18.23,43.56,33.3,18.27,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.0,0.91,14.21,70.7,25.85,12.71,19.72,43.56,33.08,19.27,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.0,1.05,15.62,69.92,27.66,14.15,21.35,43.6,31.5,21.0,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.23,1.17,16.85,71.53,29.0,14.63,22.28,43.6,23.18,21.97,1800.0,36000.0,36000.0,0.7142857142857143
1999,1.21,0.92,17.97,73.22,28.96,16.61,23.02,43.63,30.49,22.84,1800.0,36000.0,36000.0,0.7142857142857143
1999,2.15,1.19,17.41,71.24,29.35,15.62,22.91,43.63,29.09,22.89,1800.0,36000.0,36000.0,0.7142857142857143
1999,5.67,1.6,17.97,86.81,23.89,16.39,20.25,43.63,19.01,20.21,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.14,1.16,14.19,72.3,25.63,13.3,19.3,43.63,29.63,19.96,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.0,1.45,14.76,73.16,26.75,12.95,19.74,43.63,29.99,20.35,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.02,1.35,13.79,67.93,26.87,13.6,19.88,43.63,33.73,20.37,1800.0,36000.0,36000.0,0.7142857142857143
1999,0.46,1.05,17.6,79.06,27.84,14.91,21.45,43.63,27.32,21.82,1800.0,36000.0,36000.0,0.7142857142857143
2000,2.57,0.98,14.41,81.7,25.11,11.14,17.66,34.49,24.12,18.12,2400.0,49200.0,49200.0,1.3333333333333333
2000,13.87,0.92,15.91,85.18,24.41,13.01,18.53,34.67,12.74,18.55,2400.0,49200.0,49200.0,1.3333333333333333
2000,9.12,1.33,16.72,87.5,24.17,14.75,18.86,34.85,12.06,18.63,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.12,1.13,16.47,81.61,25.72,14.01,19.73,35.06,23.11,19.54,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.01,1.36,17.27,79.79,27.48,14.6,20.92,35.24,22.39,20.79,2400.0,49200.0,49200.0,1.3333333333333333
2000,21.18,1.44,16.34,84.28,25.29,11.7,19.14,35.42,1.4,19.12,2400.0,49200.0,49200.0,1.3333333333333333
2000,8.3,1.88,8.42,73.69,19.34,7.44,13.03,35.64,24.77,13.56,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.02,1.68,6.41,72.29,18.32,4.85,11.2,35.82,27.65,11.31,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.08,0.93,7.03,64.42,21.34,7.64,13.66,36.0,28.08,12.58,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,1.4,10.62,76.0,23.43,7.44,14.94,36.18,28.33,15.31,2400.0,49200.0,49200.0,1.3333333333333333
2000,6.12,1.75,14.81,79.19,26.77,10.91,18.64,36.36,25.56,18.67,2400.0,49200.0,49200.0,1.3333333333333333
2000,32.13,0.93,16.4,91.95,20.3,15.16,17.71,36.54,6.7,17.61,2400.0,49200.0,49200.0,1.3333333333333333
2000,9.96,1.5,18.47,90.94,25.19,15.76,20.11,36.72,15.98,20.0,2400.0,49200.0,49200.0,1.3333333333333333
2000,47.52,1.67,19.25,89.48,26.05,16.78,21.08,36.9,6.16,20.92,2400.0,49200.0,49200.0,1.3333333333333333
2000,31.27,1.18,19.0,92.28,23.95,17.48,20.32,37.08,1.69,20.15,2400.0,49200.0,49200.0,1.3333333333333333
2000,12.18,0.98,17.92,86.63,25.09,16.36,20.22,37.26,0.97,20.4,2400.0,49200.0,49200.0,1.3333333333333333
2000,5.66,2.28,15.67,85.63,23.9,14.5,18.16,37.44,10.22,18.44,2400.0,49200.0,49200.0,1.3333333333333333
2000,13.37,1.54,16.67,84.42,25.72,14.09,19.53,37.62,15.23,19.5,2400.0,49200.0,49200.0,1.3333333333333333
2000,9.05,1.34,17.95,88.59,24.27,16.65,19.9,37.76,9.4,19.61,2400.0,49200.0,49200.0,1.3333333333333333
2000,1.56,0.88,16.98,78.74,26.25,15.27,20.82,37.94,19.04,20.8,2400.0,49200.0,49200.0,1.3333333333333333
2000,21.86,1.08,18.52,86.59,25.64,16.43,20.86,38.09,22.57,20.9,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.69,1.78,17.75,83.38,25.61,15.6,20.67,38.27,23.9,20.72,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,0.67,14.3,73.58,26.15,13.15,19.13,38.45,29.99,19.51,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,1.2,15.63,71.59,27.86,13.46,20.99,38.59,23.94,20.31,2400.0,49200.0,49200.0,1.3333333333333333
2000,2.56,0.94,16.75,77.06,26.43,15.44,20.96,38.74,12.06,20.43,2400.0,49200.0,49200.0,1.3333333333333333
2000,4.11,0.81,18.28,85.8,24.04,17.03,20.74,38.92,12.38,20.48,2400.0,49200.0,49200.0,1.3333333333333333
2000,3.67,1.33,18.45,84.67,25.87,17.14,21.13,39.06,18.72,21.36,2400.0,49200.0,49200.0,1.3333333333333333
2000,27.14,1.45,17.47,88.4,23.11,16.56,19.45,39.2,7.31,19.57,2400.0,49200.0,49200.0,1.3333333333333333
2000,3.49,1.94,15.8,83.65,23.59,12.48,18.74,39.35,16.24,18.78,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,1.03,12.29,76.65,22.75,11.2,16.4,39.49,24.77,16.84,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.02,0.82,11.01,74.13,22.61,9.44,15.63,39.64,28.55,16.24,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,1.04,11.63,69.23,24.8,9.81,17.35,39.78,29.05,17.55,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,0.84,13.95,73.5,25.99,11.67,18.81,39.92,28.58,19.19,2400.0,49200.0,49200.0,1.3333333333333333
2000,1.13,1.67,15.62,77.49,26.54,13.66,19.69,40.07,29.12,19.89,2400.0,49200.0,49200.0,1.3333333333333333
2000,5.95,1.83,16.74,83.22,26.91,14.01,19.76,40.18,6.19,19.96,2400.0,49200.0,49200.0,1.3333333333333333
2000,1.31,0.88,15.77,82.72,24.27,14.66,18.77,40.32,19.15,19.26,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.02,1.07,14.62,76.72,24.56,13.09,18.82,40.46,28.51,19.08,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.12,0.92,15.22,79.08,25.09,13.01,19.02,40.57,29.02,19.24,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.2,0.97,15.31,75.44,26.33,13.42,19.8,40.72,24.23,20.32,2400.0,49200.0,49200.0,1.3333333333333333
2000,17.65,1.83,15.93,85.24,22.65,15.08,18.46,40.82,28.3,18.58,2400.0,49200.0,49200.0,1.3333333333333333
2000,7.61,1.23,16.04,82.5,24.31,14.33,19.14,40.93,17.14,19.27,2400.0,49200.0,49200.0,1.3333333333333333
2000,12.12,1.07,17.23,85.56,24.62,15.2,19.75,41.08,19.33,19.98,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.61,0.9,16.72,78.36,25.84,16.04,20.6,41.18,22.07,21.1,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.62,1.37,16.94,84.03,25.21,14.94,19.75,41.29,21.02,20.03,2400.0,49200.0,49200.0,1.3333333333333333
2000,12.03,1.03,16.58,86.07,23.65,16.04,18.95,41.4,11.7,19.21,2400.0,49200.0,49200.0,1.3333333333333333
2000,2.31,0.91,16.66,90.24,21.5,15.36,18.28,41.51,20.3,18.35,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.29,1.45,12.67,76.11,22.95,11.45,16.91,41.62,23.62,17.52,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,1.23,7.78,69.31,19.44,8.75,13.29,41.72,30.49,14.19,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.01,1.06,10.67,76.1,22.32,7.33,14.97,41.8,31.43,15.25,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.79,1.07,13.64,76.94,23.8,11.72,17.75,41.9,27.86,18.07,2400.0,49200.0,49200.0,1.3333333333333333
2000,3.29,1.13,14.37,76.81,23.57,13.42,18.51,42.01,28.69,18.57,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.18,1.57,14.97,78.71,24.76,12.32,18.76,42.08,32.29,18.86,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.89,0.87,13.52,68.41,25.28,13.99,19.54,42.19,25.13,18.82,2400.0,49200.0,49200.0,1.3333333333333333
2000,4.38,1.08,15.38,80.39,24.0,14.48,18.84,42.26,21.74,19.05,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.04,0.81,15.87,76.76,26.06,14.25,20.07,42.34,32.8,20.49,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.69,1.26,17.48,78.64,27.44,15.04,21.36,42.44,29.45,21.64,2400.0,49200.0,49200.0,1.3333333333333333
2000,12.59,1.21,18.97,91.55,23.05,17.52,20.38,42.52,6.26,20.26,2400.0,49200.0,49200.0,1.3333333333333333
2000,5.4,1.29,15.67,86.0,22.06,14.31,18.08,42.59,17.68,18.32,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.24,1.43,13.9,75.93,25.46,10.87,18.4,42.66,30.13,18.87,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.13,1.33,17.34,79.96,26.57,15.15,20.95,42.73,26.93,21.17,2400.0,49200.0,49200.0,1.3333333333333333
2000,6.34,0.79,17.75,73.92,28.36,16.06,22.67,42.8,19.4,22.09,2400.0,49200.0,49200.0,1.3333333333333333
2000,6.57,1.39,17.55,82.74,24.04,17.06,20.58,42.88,12.74,20.24,2400.0,49200.0,49200.0,1.3333333333333333
2000,3.52,1.62,14.7,83.08,22.81,13.33,17.64,42.91,12.46,18.11,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.25,1.44,13.44,79.19,23.25,11.6,17.17,42.98,28.08,17.89,2400.0,49200.0,49200.0,1.3333333333333333
2000,8.84,1.28,14.81,80.01,24.02,11.77,18.48,43.06,20.16,18.55,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.77,1.02,16.63,79.72,25.43,15.18,20.25,43.09,23.47,20.33,2400.0,49200.0,49200.0,1.3333333333333333
2000,2.72,1.74,17.06,83.75,25.29,15.11,19.89,43.16,11.77,19.95,2400.0,49200.0,49200.0,1.3333333333333333
2000,1.08,1.16,14.08,79.13,22.82,13.3,17.72,43.2,23.98,18.15,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,0.93,12.25,70.37,23.92,12.23,17.7,43.24,33.55,18.0,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.02,0.79,14.34,72.71,27.13,11.2,19.45,43.31,31.82,19.82,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,0.81,16.28,72.79,27.07,14.17,21.38,43.34,27.11,21.19,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.28,1.3,17.59,75.8,27.95,15.66,22.1,43.38,23.51,22.02,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.28,1.14,16.35,72.61,27.53,15.97,21.48,43.42,30.53,21.47,2400.0,49200.0,49200.0,1.3333333333333333
2000,3.57,1.18,17.11,76.79,28.08,13.89,21.48,43.45,24.55,21.5,2400.0,49200.0,49200.0,1.3333333333333333
2000,8.26,0.79,19.0,83.42,26.62,17.49,21.95,43.49,21.06,21.91,2400.0,49200.0,49200.0,1.3333333333333333
2000,2.61,1.06,19.28,84.47,26.71,18.23,22.01,43.49,8.5,22.16,2400.0,49200.0,49200.0,1.3333333333333333
2000,30.44,0.97,19.63,89.87,24.41,18.51,21.36,43.52,11.16,21.4,2400.0,49200.0,49200.0,1.3333333333333333
2000,18.31,0.97,20.28,89.63,25.46,19.07,22.06,43.56,15.12,22.22,2400.0,49200.0,49200.0,1.3333333333333333
2000,1.7,2.11,13.83,81.63,20.17,9.63,17.38,43.56,20.45,17.84,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.02,1.52,11.04,75.34,22.01,8.86,15.44,43.6,31.68,16.11,2400.0,49200.0,49200.0,1.3333333333333333
2000,0.0,1.24,11.37,72.25,23.05,9.87,16.43,43.6,31.5,16.89,2400.0,49200.0,49200.0,1.3333333333333333
2001,64.54,2.95,14.48,92.04,19.16,13.17,15.82,34.63,2.34,15.72,2700.0,56700.0,56700.0,1.125
2001,32.92,2.09,16.19,92.38,21.13,13.46,17.48,34.81,10.98,17.53,2700.0,56700.0,56700.0,1.125
2001,1.46,2.45,11.31,84.28,17.97,10.86,13.9,34.99,13.03,14.09,2700.0,56700.0,56700.0,1.125
2001,1.29,2.45,10.45,87.28,16.08,10.15,12.49,35.21,13.46,12.72,2700.0,56700.0,56700.0,1.125
2001,0.02,1.49,11.33,83.72,19.89,9.67,14.06,35.39,17.6,14.38,2700.0,56700.0,56700.0,1.125
2001,0.01,1.02,12.38,83.14,21.58,9.92,15.23,35.57,21.82,15.35,2700.0,56700.0,56700.0,1.125
2001,0.21,1.06,12.83,80.92,23.02,9.97,16.16,35.78,25.67,16.57,2700.0,56700.0,56700.0,1.125
2001,31.83,2.62,13.89,91.59,17.74,13.34,15.24,35.96,5.98,15.16,2700.0,56700.0,56700.0,1.125
2001,41.93,2.78,13.83,93.0,17.8,13.44,14.96,36.14,10.22,14.81,2700.0,56700.0,56700.0,1.125
2001,2.82,1.26,12.97,83.94,21.44,11.39,15.71,36.32,14.65,15.93,2700.0,56700.0,56700.0,1.125
2001,0.0,0.85,9.94,71.9,21.35,9.11,14.96,36.5,25.56,14.63,2700.0,56700.0,56700.0,1.125
2001,0.0,0.98,13.22,77.83,24.71,10.55,17.17,36.68,27.94,17.38,2700.0,56700.0,56700.0,1.125
2001,1.14,1.05,15.45,80.73,25.58,13.19,18.85,36.86,24.41,19.13,2700.0,56700.0,56700.0,1.125
2001,3.77,1.02,15.92,80.73,25.18,14.07,19.32,37.04,24.26,19.42,2700.0,56700.0,56700.0,1.125
2001,5.05,0.88,16.17,79.38,26.24,14.29,19.85,37.22,22.97,19.95,2700.0,56700.0,56700.0,1.125
2001,14.53,1.1,16.97,84.9,24.77,15.24,19.58,37.4,24.88,19.75,2700.0,56700.0,56700.0,1.125
2001,27.47,1.51,15.68,87.23,22.54,14.82,17.85,37.55,9.25,17.96,2700.0,56700.0,56700.0,1.125
2001,5.53,1.17,15.55,83.82,23.15,13.6,18.35,37.73,22.9,18.42,2700.0,56700.0,56700.0,1.125
2001,2.63,1.16,15.5,81.35,24.05,13.49,18.77,37.91,23.11,18.71,2700.0,56700.0,56700.0,1.125
2001,5.92,1.1,15.88,89.12,21.51,14.82,17.69,38.05,13.1,17.63,2700.0,56700.0,56700.0,1.125
2001,1.56,0.81,15.0,77.18,24.38,13.92,19.08,38.23,25.27,19.22,2700.0,56700.0,56700.0,1.125
2001,5.64,1.49,15.27,85.07,22.35,13.72,17.81,38.38,14.15,18.08,2700.0,56700.0,56700.0,1.125
2001,0.75,1.93,9.05,74.78,18.54,7.81,13.56,38.56,29.81,13.97,2700.0,56700.0,56700.0,1.125
2001,0.0,1.09,6.43,65.52,19.88,6.0,12.75,38.7,30.42,12.45,2700.0,56700.0,56700.0,1.125
2001,0.0,1.57,11.39,78.94,23.36,7.82,15.2,38.88,26.57,15.39,2700.0,56700.0,56700.0,1.125
2001,0.0,1.5,14.01,78.19,25.75,11.16,17.92,39.02,29.56,18.16,2700.0,56700.0,56700.0,1.125
2001,0.0,1.61,14.23,75.79,26.22,12.25,18.64,39.17,26.24,18.77,2700.0,56700.0,56700.0,1.125
2001,0.0,1.02,15.52,73.42,28.04,12.93,20.48,39.31,20.59,20.58,2700.0,56700.0,56700.0,1.125
2001,0.01,1.12,16.78,72.98,28.07,15.3,21.86,39.46,20.92,21.24,2700.0,56700.0,56700.0,1.125
2001,4.08,0.73,17.27,74.06,27.93,16.06,22.14,39.6,21.31,21.67,2700.0,56700.0,56700.0,1.125
2001,0.63,1.33,17.22,86.4,23.72,15.45,19.55,39.74,12.24,19.64,2700.0,56700.0,56700.0,1.125
2001,0.0,1.1,12.8,75.16,23.12,12.55,17.24,39.89,28.84,17.6,2700.0,56700.0,56700.0,1.125
2001,0.0,1.06,12.89,77.06,24.08,10.42,16.95,40.03,30.92,17.2,2700.0,56700.0,56700.0,1.125
2001,0.0,1.02,12.0,75.85,23.27,10.6,16.26,40.18,28.37,16.8,2700.0,56700.0,56700.0,1.125
2001,0.0,0.99,12.57,77.32,22.64,11.72,16.56,40.28,29.7,17.01,2700.0,56700.0,56700.0,1.125
2001,3.21,0.85,13.62,82.42,21.17,12.17,16.66,40.43,18.07,16.71,2700.0,56700.0,56700.0,1.125
2001,0.0,0.85,15.1,79.68,24.57,12.9,18.71,40.54,28.04,18.83,2700.0,56700.0,56700.0,1.125
2001,0.97,1.2,15.9,76.94,26.47,14.06,20.08,40.68,27.4,20.09,2700.0,56700.0,56700.0,1.125
2001,18.99,1.26,17.82,83.22,26.95,14.42,20.87,40.79,4.25,20.74,2700.0,56700.0,56700.0,1.125
2001,3.23,1.38,19.02,86.52,25.72,18.24,21.36,40.93,14.76,21.48,2700.0,56700.0,56700.0,1.125
2001,3.04,2.16,16.82,82.56,26.01,14.14,20.02,41.04,23.18,20.4,2700.0,56700.0,56700.0,1.125
2001,20.4,2.03,18.48,86.57,27.18,15.0,21.02,41.15,13.32,21.25,2700.0,56700.0,56700.0,1.125
2001,36.66,1.33,17.73,87.6,25.03,14.51,19.94,41.26,13.0,20.0,2700.0,56700.0,56700.0,1.125
2001,0.0,0.82,12.61,71.46,24.28,12.34,17.92,41.36,31.97,18.32,2700.0,56700.0,56700.0,1.125
2001,7.8,1.46,16.21,82.94,25.43,13.58,19.22,41.47,27.54,19.58,2700.0,56700.0,56700.0,1.125
2001,6.5,1.49,17.26,91.25,22.75,15.77,18.74,41.58,15.66,18.69,2700.0,56700.0,56700.0,1.125
2001,1.31,0.53,16.29,83.47,23.24,15.89,19.14,41.69,23.4,19.31,2700.0,56700.0,56700.0,1.125
2001,1.93,1.1,14.83,78.46,24.3,13.33,18.66,41.8,22.61,18.91,2700.0,56700.0,56700.0,1.125
2001,0.17,0.97,13.54,76.58,24.22,12.09,17.7,41.87,30.85,18.0,2700.0,56700.0,56700.0,1.125
2001,0.07,1.13,13.56,74.4,25.18,11.53,18.19,41.98,32.47,18.61,2700.0,56700.0,56700.0,1.125
2001,0.13,1.08,14.64,75.04,25.76,12.8,19.17,42.08,28.8,19.45,2700.0,56700.0,56700.0,1.125
2001,0.15,1.37,16.41,78.2,26.8,13.84,20.37,42.16,32.18,20.63,2700.0,56700.0,56700.0,1.125
2001,5.02,1.21,18.07,79.75,27.36,16.19,21.74,42.26,20.12,21.82,2700.0,56700.0,56700.0,1.125
2001,2.72,1.01,18.78,81.13,26.52,17.59,22.17,42.34,28.62,21.9,2700.0,56700.0,56700.0,1.125
2001,0.06,0.75,17.82,73.74,28.68,15.86,22.78,42.41,32.08,22.5,2700.0,56700.0,56700.0,1.125
2001,0.57,1.2,18.83,77.01,28.42,17.91,23.09,42.48,21.96,23.04,2700.0,56700.0,56700.0,1.125
2001,1.33,1.75,18.82,81.85,27.48,17.77,22.1,42.59,22.46,22.51,2700.0,56700.0,56700.0,1.125
2001,18.35,1.54,17.85,85.31,26.04,16.03,20.55,42.66,17.1,20.73,2700.0,56700.0,56700.0,1.125
2001,4.91,0.83,18.66,89.9,23.21,18.04,20.36,42.73,17.93,20.06,2700.0,56700.0,56700.0,1.125
2001,16.08,1.18,18.85,88.18,25.55,16.9,20.88,42.77,7.78,20.97,2700.0,56700.0,56700.0,1.125
2001,11.38,1.76,16.82,88.25,24.33,14.47,18.94,42.84,17.32,19.15,2700.0,56700.0,56700.0,1.125
2001,12.13,2.19,13.02,83.69,21.53,11.52,15.82,42.91,23.72,16.01,2700.0,56700.0,56700.0,1.125
2001,1.04,2.15,9.32,77.59,17.91,8.55,13.16,42.98,10.4,13.43,2700.0,56700.0,56700.0,1.125
2001,0.0,0.65,11.62,71.75,23.1,10.45,16.78,43.02,28.15,16.4,2700.0,56700.0,56700.0,1.125
2001,1.37,1.14,14.52,77.16,25.36,11.81,18.64,43.09,24.77,19.01,2700.0,56700.0,56700.0,1.125
2001,13.26,2.05,15.26,89.23,19.9,14.57,17.04,43.13,4.5,17.16,2700.0,56700.0,56700.0,1.125
2001,16.31,1.88,16.09,89.42,23.33,14.88,17.91,43.2,8.86,17.98,2700.0,56700.0,56700.0,1.125
2001,0.82,1.55,15.81,83.6,24.0,14.28,18.64,43.24,21.02,18.98,2700.0,56700.0,56700.0,1.125
2001,0.0,1.12,15.19,75.79,25.03,13.85,19.58,43.27,30.78,19.3,2700.0,56700.0,56700.0,1.125
2001,0.05,1.08,15.87,74.92,26.76,14.44,20.51,43.31,26.89,19.97,2700.0,56700.0,56700.0,1.125
2001,2.35,0.82,17.39,85.45,25.09,14.77,19.94,43.38,27.36,20.14,2700.0,56700.0,56700.0,1.125
2001,3.14,1.19,17.05,78.66,26.6,14.36,20.97,43.42,24.77,21.32,2700.0,56700.0,56700.0,1.125
2001,17.16,0.99,18.6,85.58,25.11,16.52,21.14,43.45,19.76,21.14,2700.0,56700.0,56700.0,1.125
2001,7.09,0.88,18.49,85.73,25.43,17.44,20.96,43.45,17.42,21.15,2700.0,56700.0,56700.0,1.125
2001,10.34,1.03,18.35,89.22,23.38,17.72,20.17,43.49,18.9,20.28,2700.0,56700.0,56700.0,1.125
2001,1.23,0.88,18.44,83.81,26.15,17.28,21.28,43.52,28.94,21.48,2700.0,56700.0,56700.0,1.125
2001,6.01,1.09,17.27,84.79,24.69,16.28,19.9,43.56,17.28,20.29,2700.0,56700.0,56700.0,1.125
2001,0.36,1.14,14.5,78.69,23.26,13.89,18.26,43.56,29.92,18.78,2700.0,56700.0,56700.0,1.125
2001,0.0,1.4,14.46,79.23,23.88,13.14,18.11,43.6,33.48,18.57,2700.0,56700.0,56700.0,1.125
2001,0.01,1.51,14.72,77.94,24.7,11.92,18.7,43.6,33.62,18.77,2700.0,56700.0,56700.0,1.125
2001,0.0,1.11,15.67,74.58,26.36,13.26,20.37,43.63,32.98,20.02,2700.0,56700.0,56700.0,1.125
2001,1.07,0.45,16.16,66.5,28.4,17.06,22.79,43.63,30.85,21.89,2700.0,56700.0,56700.0,1.125
2001,3.65,1.31,18.69,81.09,28.18,16.63,22.16,43.63,26.5,22.11,2700.0,56700.0,56700.0,1.125
2002,24.62,1.82,16.7,86.73,24.85,15.19,19.02,34.56,0.79,18.73,2700.0,63450.0,63450.0,1.0
