YEAR,PRECTOT,WS2M,T2MDEW,RH2M,T2M_MAX,T2M_MIN,T2M,ALLSKY_TOA_SW_DWN,ALLSKY_SFC_SW_DWN,TS,Productivite (kg/ha),Production (t),surface (ha),Coeff_prod
1990,18.66,1.2,10.92,74.6,22.93,8.02,15.6,36.61,26.96,15.7,1680.0,16296.0,16296.0,1.1586206896551725
1990,11.81,0.99,16.21,87.71,24.39,13.61,18.41,36.83,9.4,18.37,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,1.92,12.22,77.76,21.79,10.08,16.19,37.01,27.07,16.16,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.77,2.02,10.15,76.61,21.44,7.57,14.29,37.19,29.16,14.45,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.01,1.32,14.57,82.69,24.42,10.36,17.77,37.37,12.92,17.98,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.11,0.87,17.34,84.8,25.34,15.53,20.0,37.55,18.58,20.29,1680.0,16296.0,16296.0,1.1586206896551725
1990,8.08,0.77,17.79,82.96,26.46,15.72,20.8,37.73,20.3,20.9,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.53,1.1,17.07,82.72,26.16,14.58,20.09,37.91,14.08,20.18,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.06,1.41,15.4,80.63,24.77,13.69,18.79,38.09,27.86,18.95,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,1.21,13.63,75.3,25.82,10.9,18.11,38.27,29.02,18.15,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.64,1.02,15.39,80.94,24.53,12.66,18.79,38.45,22.36,18.86,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.09,1.94,15.56,80.12,25.53,14.42,19.11,38.59,17.86,19.32,1680.0,16296.0,16296.0,1.1586206896551725
1990,4.39,1.32,17.23,80.39,28.2,14.0,20.83,38.77,24.01,21.02,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.57,0.84,18.57,83.34,27.19,16.14,21.59,38.92,19.84,21.66,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.96,0.89,18.74,79.71,28.85,16.67,22.43,39.1,21.82,22.55,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.45,0.67,19.86,84.93,27.2,17.85,22.54,39.24,10.26,22.51,1680.0,16296.0,16296.0,1.1586206896551725
1990,14.22,0.83,21.46,83.98,30.04,19.52,24.39,39.42,6.3,24.46,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.11,0.96,21.88,82.72,29.39,22.29,25.02,39.56,24.41,24.55,1680.0,16296.0,16296.0,1.1586206896551725
1990,12.34,0.71,22.49,89.76,27.37,21.0,24.33,39.71,2.34,23.91,1680.0,16296.0,16296.0,1.1586206896551725
1990,12.19,1.38,18.81,90.21,22.6,17.96,20.51,39.89,16.49,20.51,1680.0,16296.0,16296.0,1.1586206896551725
1990,1.82,1.26,19.28,85.11,27.23,17.17,21.98,40.03,23.94,22.21,1680.0,16296.0,16296.0,1.1586206896551725
1990,8.61,1.34,22.35,83.85,31.27,19.12,25.35,40.18,22.25,25.27,1680.0,16296.0,16296.0,1.1586206896551725
1990,68.28,2.03,19.12,90.94,24.49,13.27,21.03,40.32,7.42,20.84,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.04,1.64,9.21,70.6,20.47,9.34,14.52,40.46,28.3,14.78,1680.0,16296.0,16296.0,1.1586206896551725
1990,6.61,1.6,14.19,86.13,23.17,9.22,16.94,40.61,21.89,17.14,1680.0,16296.0,16296.0,1.1586206896551725
1990,34.73,1.27,18.68,88.18,26.01,16.64,20.76,40.72,8.6,20.86,1680.0,16296.0,16296.0,1.1586206896551725
1990,7.08,1.9,18.09,86.84,24.28,17.17,20.34,40.86,9.36,20.4,1680.0,16296.0,16296.0,1.1586206896551725
1990,9.59,1.07,18.3,84.49,26.65,16.39,21.03,41.0,20.41,21.35,1680.0,16296.0,16296.0,1.1586206896551725
1990,2.76,0.89,18.07,81.17,26.72,15.95,21.45,41.11,24.62,21.73,1680.0,16296.0,16296.0,1.1586206896551725
1990,8.42,1.19,19.16,91.32,23.38,18.6,20.62,41.26,10.87,20.68,1680.0,16296.0,16296.0,1.1586206896551725
1990,17.99,1.32,21.27,91.52,27.71,17.8,22.88,41.36,2.48,22.85,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.21,1.53,23.76,84.23,32.64,21.19,26.71,41.47,25.78,26.47,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.26,1.57,24.56,83.25,33.36,23.75,27.68,41.62,28.8,27.43,1680.0,16296.0,16296.0,1.1586206896551725
1990,3.25,1.61,24.87,84.45,33.93,20.53,27.86,41.72,23.47,27.6,1680.0,16296.0,16296.0,1.1586206896551725
1990,6.46,1.97,16.97,84.24,24.02,16.37,19.74,41.83,6.01,19.65,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,1.23,18.67,86.28,27.48,15.5,21.35,41.94,23.51,21.56,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.17,0.43,22.25,80.07,31.57,20.48,26.0,42.05,16.92,25.98,1680.0,16296.0,16296.0,1.1586206896551725
1990,12.4,0.87,23.17,82.25,31.6,21.57,26.45,42.16,25.78,26.51,1680.0,16296.0,16296.0,1.1586206896551725
1990,12.05,1.26,23.53,87.15,30.76,22.02,25.85,42.26,15.62,25.76,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.19,1.1,20.42,77.77,28.91,18.87,24.61,42.34,24.55,24.76,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.01,1.45,15.93,75.11,26.62,15.2,20.49,42.44,30.28,20.62,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,1.35,18.7,79.69,30.2,14.37,22.6,42.52,29.59,22.86,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.11,0.71,20.66,77.67,31.6,18.64,24.86,42.62,21.24,25.12,1680.0,16296.0,16296.0,1.1586206896551725
1990,6.23,0.66,21.21,77.01,30.86,19.66,25.55,42.7,25.49,25.64,1680.0,16296.0,16296.0,1.1586206896551725
1990,10.77,1.83,19.88,88.47,28.22,14.92,22.06,42.8,13.07,21.81,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,1.01,11.62,67.65,24.4,12.07,17.71,42.88,32.44,17.98,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.54,1.17,12.85,74.21,24.87,9.96,17.62,42.95,32.54,17.84,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,1.06,14.55,71.37,27.67,11.24,19.94,43.02,33.8,20.06,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,0.97,17.45,76.54,28.64,14.55,21.82,43.09,23.98,21.61,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,1.18,18.73,76.94,30.03,16.66,23.07,43.16,30.89,23.33,1680.0,16296.0,16296.0,1.1586206896551725
1990,25.95,1.41,20.91,85.77,30.95,17.56,23.5,43.24,18.9,23.41,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.88,1.55,14.03,74.23,23.86,14.51,18.71,43.31,14.83,18.88,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.0,1.26,18.12,80.14,29.95,13.15,22.1,43.34,31.46,22.48,1680.0,16296.0,16296.0,1.1586206896551725
1990,7.53,0.87,22.1,84.41,30.02,18.97,25.0,43.42,16.06,25.02,1680.0,16296.0,16296.0,1.1586206896551725
1990,46.82,1.62,22.96,87.03,30.81,20.12,25.32,43.45,3.42,25.14,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.81,1.31,16.55,76.2,26.38,16.29,20.92,43.52,19.12,21.11,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.01,2.04,14.36,73.8,25.29,13.8,19.15,43.56,31.5,19.32,1680.0,16296.0,16296.0,1.1586206896551725
1990,1.59,1.16,17.7,84.13,26.56,14.34,20.71,43.6,25.09,20.75,1680.0,16296.0,16296.0,1.1586206896551725
1990,14.28,1.65,21.26,90.74,26.93,19.53,22.91,43.63,5.9,22.81,1680.0,16296.0,16296.0,1.1586206896551725
1990,0.68,1.37,18.68,79.4,27.88,18.15,22.41,43.7,19.44,22.65,1680.0,16296.0,16296.0,1.1586206896551725
1991,3.24,0.76,7.94,75.29,18.7,7.99,12.2,33.98,17.17,12.34,870.0,7395.0,7395.0,0.5178571428571429
1991,0.78,0.99,8.23,69.78,21.51,7.58,13.64,34.16,23.26,13.77,870.0,7395.0,7395.0,0.5178571428571429
1991,0.03,1.36,7.66,76.38,17.58,7.59,11.68,34.38,14.87,11.65,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.75,7.82,68.57,21.56,6.93,13.51,34.6,24.12,13.63,870.0,7395.0,7395.0,0.5178571428571429
1991,0.19,1.73,12.36,77.44,24.9,8.86,16.52,34.81,20.74,16.73,870.0,7395.0,7395.0,0.5178571428571429
1991,8.47,1.82,14.88,91.87,20.57,12.95,16.24,34.99,3.24,16.17,870.0,7395.0,7395.0,0.5178571428571429
1991,17.44,2.3,11.35,89.54,18.26,6.86,13.39,35.21,6.91,13.31,870.0,7395.0,7395.0,0.5178571428571429
1991,0.07,1.17,6.7,74.25,17.53,6.21,11.1,35.39,15.3,11.63,870.0,7395.0,7395.0,0.5178571428571429
1991,0.04,1.38,8.74,75.52,19.76,6.01,13.03,35.6,21.64,13.37,870.0,7395.0,7395.0,0.5178571428571429
1991,3.16,0.58,13.21,81.97,21.66,10.88,16.39,35.78,11.84,16.23,870.0,7395.0,7395.0,0.5178571428571429
1991,0.13,0.94,12.76,74.25,23.97,12.04,17.42,36.0,22.9,16.66,870.0,7395.0,7395.0,0.5178571428571429
1991,0.11,0.97,12.27,72.64,25.43,9.3,17.28,36.18,26.03,17.15,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.23,14.47,73.67,28.96,10.09,19.45,36.4,28.33,19.38,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.58,17.27,72.86,30.93,15.33,22.5,36.58,24.55,22.2,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.83,20.63,74.19,32.0,19.84,25.69,36.76,23.47,25.28,870.0,7395.0,7395.0,0.5178571428571429
1991,4.51,1.68,21.28,76.27,33.24,19.76,25.8,36.97,20.41,25.55,870.0,7395.0,7395.0,0.5178571428571429
1991,4.12,1.52,17.2,85.76,24.21,15.35,19.68,37.15,6.3,19.7,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.9,8.78,67.36,20.43,10.23,14.9,37.33,27.65,15.2,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,0.51,10.67,67.47,23.73,10.6,16.74,37.51,29.02,16.84,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,0.53,12.16,66.6,27.01,9.96,18.54,37.69,28.62,18.59,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.55,13.89,70.23,27.42,11.83,19.47,37.87,28.84,19.58,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.01,17.96,72.74,32.32,14.71,23.23,38.05,25.34,23.35,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.11,18.67,68.45,32.73,17.45,24.92,38.23,25.78,24.85,870.0,7395.0,7395.0,0.5178571428571429
1991,3.09,1.55,17.67,75.26,29.8,16.76,22.31,38.38,9.47,22.19,870.0,7395.0,7395.0,0.5178571428571429
1991,4.03,1.53,16.14,81.28,25.45,15.01,19.47,38.56,8.71,19.78,870.0,7395.0,7395.0,0.5178571428571429
1991,11.51,0.98,18.5,82.11,28.2,15.75,21.73,38.74,11.7,21.91,870.0,7395.0,7395.0,0.5178571428571429
1991,0.03,0.77,18.59,84.35,25.69,18.28,21.33,38.88,22.39,21.34,870.0,7395.0,7395.0,0.5178571428571429
1991,2.77,1.82,17.85,81.95,27.59,16.17,21.1,39.06,19.12,21.31,870.0,7395.0,7395.0,0.5178571428571429
1991,5.14,1.57,17.39,86.34,23.78,16.17,19.77,39.2,13.46,19.87,870.0,7395.0,7395.0,0.5178571428571429
1991,0.73,0.99,18.3,81.92,27.18,16.29,21.58,39.38,20.09,21.89,870.0,7395.0,7395.0,0.5178571428571429
1991,3.45,1.67,16.95,81.63,25.79,14.4,20.42,39.53,13.25,20.56,870.0,7395.0,7395.0,0.5178571428571429
1991,0.14,2.08,12.82,71.7,23.6,12.52,18.0,39.67,11.84,18.21,870.0,7395.0,7395.0,0.5178571428571429
1991,0.84,2.23,14.12,79.8,22.97,13.56,17.65,39.85,14.51,17.81,870.0,7395.0,7395.0,0.5178571428571429
1991,0.88,2.33,12.84,73.97,23.58,13.12,17.51,40.0,19.87,17.82,870.0,7395.0,7395.0,0.5178571428571429
1991,0.07,2.4,14.01,72.73,25.93,12.63,19.03,40.14,20.92,19.38,870.0,7395.0,7395.0,0.5178571428571429
1991,0.02,1.74,15.2,71.16,27.75,13.92,20.62,40.28,28.48,21.01,870.0,7395.0,7395.0,0.5178571428571429
1991,0.79,1.15,16.54,72.67,29.28,14.32,21.7,40.43,14.04,22.07,870.0,7395.0,7395.0,0.5178571428571429
1991,2.35,1.26,17.98,76.95,29.33,16.03,22.26,40.57,6.12,22.43,870.0,7395.0,7395.0,0.5178571428571429
1991,1.46,1.67,14.07,69.27,26.27,13.97,19.92,40.68,30.67,20.25,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.11,12.17,65.83,26.81,10.97,18.7,40.82,23.98,19.23,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,0.84,11.73,60.94,28.08,11.87,19.49,40.97,31.86,19.98,870.0,7395.0,7395.0,0.5178571428571429
1991,0.65,1.0,11.28,58.72,28.52,11.35,19.67,41.08,25.92,20.15,870.0,7395.0,7395.0,0.5178571428571429
1991,0.07,1.41,11.83,60.59,27.15,13.98,19.65,41.22,24.19,20.05,870.0,7395.0,7395.0,0.5178571428571429
1991,0.02,0.98,10.49,61.49,25.56,10.84,18.02,41.33,24.73,18.94,870.0,7395.0,7395.0,0.5178571428571429
1991,0.11,2.0,11.82,63.07,26.94,10.68,19.05,41.47,22.39,19.61,870.0,7395.0,7395.0,0.5178571428571429
1991,4.26,2.08,16.28,83.17,23.14,15.55,19.21,41.58,7.99,19.51,870.0,7395.0,7395.0,0.5178571428571429
1991,1.66,1.49,16.05,77.11,26.37,15.69,20.17,41.69,17.6,20.64,870.0,7395.0,7395.0,0.5178571428571429
1991,0.13,1.19,14.19,69.37,26.06,14.59,19.95,41.8,20.48,20.79,870.0,7395.0,7395.0,0.5178571428571429
1991,0.01,1.09,13.78,65.66,27.19,13.64,20.41,41.9,23.11,21.29,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,0.88,13.72,60.65,29.65,13.03,21.7,42.01,27.72,22.44,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.68,11.19,55.23,27.61,14.57,20.74,42.12,31.68,21.01,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.18,12.47,60.78,28.58,12.2,20.31,42.23,32.4,21.21,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,0.97,12.99,53.85,33.34,12.91,22.89,42.34,32.11,23.64,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.15,12.57,46.77,35.53,14.11,24.83,42.41,31.9,25.34,870.0,7395.0,7395.0,0.5178571428571429
1991,0.02,1.3,13.0,43.68,36.88,17.37,26.58,42.52,25.78,26.55,870.0,7395.0,7395.0,0.5178571428571429
1991,6.29,1.54,17.64,55.57,37.24,17.84,27.42,42.59,6.37,27.54,870.0,7395.0,7395.0,0.5178571428571429
1991,14.88,1.53,19.63,86.24,24.7,18.22,22.09,42.7,9.86,22.2,870.0,7395.0,7395.0,0.5178571428571429
1991,3.94,1.49,16.89,72.72,29.03,16.85,22.0,42.77,20.74,22.59,870.0,7395.0,7395.0,0.5178571428571429
1991,0.08,1.47,13.62,62.24,28.46,14.1,21.14,42.84,27.0,21.76,870.0,7395.0,7395.0,0.5178571428571429
1991,0.11,0.78,15.4,57.79,32.61,15.5,24.32,42.91,23.83,24.64,870.0,7395.0,7395.0,0.5178571428571429
1991,0.42,1.55,21.11,77.14,29.82,20.32,25.44,43.02,10.26,25.59,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.69,15.51,59.05,31.66,17.88,24.09,43.09,27.47,24.63,870.0,7395.0,7395.0,0.5178571428571429
1991,0.0,1.43,15.06,57.1,32.46,16.68,24.13,43.13,32.22,24.91,870.0,7395.0,7395.0,0.5178571428571429
1991,0.01,1.07,12.08,46.1,34.16,14.64,24.69,43.2,32.54,25.42,870.0,7395.0,7395.0,0.5178571428571429
1991,0.08,0.94,13.76,48.91,34.43,15.95,25.41,43.27,24.7,26.2,870.0,7395.0,7395.0,0.5178571428571429
1991,1.17,0.72,15.29,47.89,36.21,17.56,27.44,43.34,26.86,28.56,870.0,7395.0,7395.0,0.5178571428571429
1991,4.27,1.2,18.74,58.35,34.82,20.98,27.77,43.38,10.55,28.13,870.0,7395.0,7395.0,0.5178571428571429
1991,2.31,0.9,20.14,66.11,33.36,21.5,27.06,43.45,22.18,27.63,870.0,7395.0,7395.0,0.5178571428571429
1991,4.86,1.35,19.67,73.78,29.54,20.5,24.66,43.49,23.11,24.99,870.0,7395.0,7395.0,0.5178571428571429
1991,0.32,1.31,18.32,61.3,33.37,19.64,26.38,43.56,25.67,27.27,870.0,7395.0,7395.0,0.5178571428571429
1991,13.98,0.82,20.75,69.68,32.24,21.03,26.82,43.6,8.93,27.09,870.0,7395.0,7395.0,0.5178571428571429
1991,2.59,1.43,19.65,68.48,31.21,22.22,25.98,43.63,23.44,26.07,870.0,7395.0,7395.0,0.5178571428571429
1991,3.25,0.84,18.9,66.11,32.24,19.1,25.79,43.67,19.22,25.86,870.0,7395.0,7395.0,0.5178571428571429
1991,9.1,1.63,20.71,85.28,27.92,18.79,23.43,43.7,16.92,23.53,870.0,7395.0,7395.0,0.5178571428571429
1991,1.62,1.23,17.67,70.19,30.61,16.71,23.46,43.74,24.23,24.1,870.0,7395.0,7395.0,0.5178571428571429
1992,0.0,1.0,11.07,79.15,23.31,6.7,14.76,33.91,26.17,14.79,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.01,0.65,13.91,77.09,27.21,8.91,18.12,34.13,20.38,18.15,1500.0,10500.0,10500.0,1.7241379310344827
1992,9.72,0.77,16.78,94.63,20.48,14.83,17.67,34.34,5.98,17.58,1500.0,10500.0,10500.0,1.7241379310344827
1992,2.39,1.04,18.67,87.54,25.39,17.14,20.82,34.56,10.01,20.74,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.14,1.32,14.47,81.08,23.2,13.04,17.74,34.74,11.45,17.96,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.75,1.61,14.1,81.98,24.39,10.65,17.26,34.96,24.37,17.31,1500.0,10500.0,10500.0,1.7241379310344827
1992,6.87,1.24,18.19,87.39,28.02,13.73,20.58,35.17,13.93,20.47,1500.0,10500.0,10500.0,1.7241379310344827
1992,1.98,1.5,9.51,75.45,19.12,7.73,13.97,35.35,15.59,14.22,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.02,1.39,6.77,74.85,17.75,4.9,11.12,35.57,24.48,11.54,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.35,8.43,76.58,19.78,5.83,12.46,35.75,20.84,12.67,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.89,1.42,9.79,78.13,20.92,6.76,13.59,35.96,24.01,13.79,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.01,0.99,12.85,77.36,25.34,8.76,17.06,36.14,22.68,16.97,1500.0,10500.0,10500.0,1.7241379310344827
1992,3.15,0.54,15.67,86.76,23.37,12.51,18.0,36.32,4.03,17.49,1500.0,10500.0,10500.0,1.7241379310344827
1992,2.47,1.26,15.25,81.1,24.77,12.29,18.57,36.54,20.77,18.56,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.59,0.88,11.08,66.59,24.15,10.04,17.39,36.72,27.68,16.59,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,0.69,13.58,69.3,28.18,10.77,19.52,36.9,24.8,19.32,1500.0,10500.0,10500.0,1.7241379310344827
1992,1.32,1.17,19.33,87.56,28.14,15.49,21.71,37.08,21.96,21.58,1500.0,10500.0,10500.0,1.7241379310344827
1992,9.19,1.73,20.88,88.55,27.14,17.7,22.94,37.3,9.65,22.66,1500.0,10500.0,10500.0,1.7241379310344827
1992,4.92,1.3,14.16,92.93,17.05,11.87,15.31,37.48,10.15,15.22,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.19,1.25,13.24,80.77,23.53,10.15,16.58,37.66,19.15,16.72,1500.0,10500.0,10500.0,1.7241379310344827
1992,6.48,1.01,17.8,85.33,28.99,12.04,20.85,37.84,20.88,21.08,1500.0,10500.0,10500.0,1.7241379310344827
1992,4.74,1.42,15.51,87.77,21.39,10.45,17.86,38.02,2.41,17.77,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.04,0.8,6.56,63.36,20.54,6.63,13.48,38.16,26.46,13.51,1500.0,10500.0,10500.0,1.7241379310344827
1992,1.94,0.85,9.3,67.28,23.72,7.26,15.5,38.34,27.4,15.18,1500.0,10500.0,10500.0,1.7241379310344827
1992,2.27,0.87,12.86,70.78,27.54,9.21,18.44,38.52,28.55,18.27,1500.0,10500.0,10500.0,1.7241379310344827
1992,8.19,0.8,17.24,80.11,29.1,13.55,20.93,38.7,7.78,20.95,1500.0,10500.0,10500.0,1.7241379310344827
1992,28.06,1.04,20.48,88.8,26.99,18.84,22.43,38.84,5.04,22.24,1500.0,10500.0,10500.0,1.7241379310344827
1992,2.49,0.93,20.56,85.32,28.06,19.09,23.17,39.02,16.02,22.89,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,0.95,18.08,73.18,28.98,17.04,23.14,39.17,26.71,22.51,1500.0,10500.0,10500.0,1.7241379310344827
1992,48.55,1.73,15.31,93.3,27.17,6.46,17.43,39.35,1.26,17.3,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.25,0.67,7.22,70.57,20.5,4.34,12.6,39.49,19.87,13.07,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.11,12.32,76.73,23.72,8.63,16.46,39.64,26.86,16.66,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.35,13.67,79.23,23.85,11.46,17.3,39.82,18.68,17.49,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.42,0.55,14.31,71.18,27.07,11.14,19.73,39.96,21.28,19.36,1500.0,10500.0,10500.0,1.7241379310344827
1992,1.65,0.91,18.73,77.37,30.12,15.13,23.1,40.1,24.19,22.91,1500.0,10500.0,10500.0,1.7241379310344827
1992,24.93,1.63,15.64,88.47,22.47,10.87,18.03,40.25,7.13,17.94,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.72,5.92,67.81,17.96,5.94,11.69,40.39,26.75,11.97,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.21,4.41,66.55,17.66,3.01,10.43,40.54,29.2,10.88,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.14,7.92,73.75,20.4,3.87,12.66,40.64,27.86,13.12,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,0.93,10.53,74.21,22.68,7.86,15.12,40.79,26.68,15.46,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.45,1.05,13.51,76.34,26.01,9.08,17.85,40.93,29.48,18.02,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.43,0.89,16.65,75.94,29.77,11.9,21.22,41.04,26.86,21.31,1500.0,10500.0,10500.0,1.7241379310344827
1992,9.11,0.96,19.85,80.5,31.05,16.05,23.53,41.18,20.41,23.5,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.55,0.91,20.79,83.83,28.94,19.45,23.69,41.29,15.8,23.56,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.02,0.67,18.75,72.61,30.73,18.03,24.0,41.44,28.01,23.73,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,0.87,18.08,73.63,30.4,16.4,23.06,41.54,28.66,23.17,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.1,1.13,19.52,78.44,31.07,15.77,23.6,41.65,25.88,23.74,1500.0,10500.0,10500.0,1.7241379310344827
1992,4.56,0.93,19.3,90.16,26.84,14.56,21.23,41.76,9.79,21.09,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.21,12.75,72.18,24.87,11.19,17.82,41.87,27.76,17.92,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.15,10.16,72.19,21.82,9.2,15.13,41.98,26.5,15.37,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.19,0.6,10.45,65.88,24.62,9.1,16.96,42.08,29.99,16.85,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,0.61,13.7,67.19,28.6,10.56,20.05,42.19,30.56,20.21,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.06,0.53,16.28,63.6,31.33,14.99,23.65,42.3,28.51,23.39,1500.0,10500.0,10500.0,1.7241379310344827
1992,4.95,0.81,18.63,83.49,24.62,17.77,21.54,42.41,8.57,21.35,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.3,1.23,14.0,75.91,23.38,13.59,18.35,42.48,18.5,18.7,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.05,1.62,11.58,71.54,23.18,10.0,16.79,42.59,26.1,17.14,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.49,1.76,15.42,79.44,25.79,12.68,19.19,42.66,8.68,19.41,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.27,2.17,16.98,79.86,25.95,15.99,20.58,42.73,21.02,20.69,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.01,2.64,16.24,75.22,26.83,16.32,20.79,42.84,30.67,20.95,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,2.15,15.19,74.74,25.87,14.98,19.81,42.91,25.96,20.06,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.09,1.56,15.68,72.85,27.87,14.07,20.81,42.98,27.68,21.07,1500.0,10500.0,10500.0,1.7241379310344827
1992,13.86,1.01,19.24,86.22,26.65,16.28,21.75,43.06,4.43,21.68,1500.0,10500.0,10500.0,1.7241379310344827
1992,10.47,1.27,18.96,90.07,24.17,17.54,20.65,43.13,20.77,20.43,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.04,1.14,16.32,76.94,26.42,14.63,20.54,43.2,22.14,20.7,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,0.89,11.93,64.4,24.83,12.29,18.8,43.27,30.78,18.6,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.11,1.17,13.44,69.28,27.11,10.98,19.26,43.31,30.82,19.45,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,1.24,15.29,71.8,29.31,11.59,20.78,43.38,27.36,21.02,1500.0,10500.0,10500.0,1.7241379310344827
1992,25.02,0.9,19.7,79.71,30.95,14.8,23.66,43.45,20.12,23.65,1500.0,10500.0,10500.0,1.7241379310344827
1992,1.68,0.72,20.93,86.18,27.33,20.2,23.37,43.49,13.79,23.13,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.0,0.99,17.98,73.02,29.59,17.35,23.09,43.52,28.12,23.35,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.01,1.48,15.96,73.08,27.63,15.02,20.96,43.6,27.83,21.25,1500.0,10500.0,10500.0,1.7241379310344827
1992,0.16,0.78,18.4,80.71,28.13,14.64,22.03,43.63,25.52,22.25,1500.0,10500.0,10500.0,1.7241379310344827
1992,7.44,1.37,19.32,85.09,25.64,17.98,21.96,43.67,15.98,21.97,1500.0,10500.0,10500.0,1.7241379310344827
